ID;descricao;status_ID;criticidade_ID;regulador_ID;detalheDiscussao;principaisImpactos;primeiroRegistro;ultimoRegistro;dataUltimaReuniao;representante_ID;comissao_ID;diretorGeral;diretorExecutivo
718;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647359;6;Roberto Santos;Fábio Morita
719;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647360;6;Roberto Santos;Fábio Morita
720;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647361;6;Roberto Santos;Fábio Morita
721;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647362;6;Roberto Santos;Fábio Morita
722;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647363;6;Roberto Santos;Fábio Morita
723;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647364;6;Roberto Santos;Fábio Morita
724;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647365;6;Roberto Santos;Fábio Morita
725;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647366;6;Roberto Santos;Fábio Morita
726;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647367;6;Roberto Santos;Fábio Morita
727;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647368;6;Roberto Santos;Fábio Morita
728;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647369;6;Roberto Santos;Fábio Morita
729;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647370;6;Roberto Santos;Fábio Morita
730;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647371;6;Roberto Santos;Fábio Morita
731;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647372;6;Roberto Santos;Fábio Morita
732;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647373;6;Roberto Santos;Fábio Morita
733;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647374;6;Roberto Santos;Fábio Morita
734;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647375;6;Roberto Santos;Fábio Morita
735;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647376;6;Roberto Santos;Fábio Morita
736;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647377;6;Roberto Santos;Fábio Morita
737;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647378;6;Roberto Santos;Fábio Morita
738;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647379;6;Roberto Santos;Fábio Morita
739;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647380;6;Roberto Santos;Fábio Morita
740;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647381;6;Roberto Santos;Fábio Morita
741;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647382;6;Roberto Santos;Fábio Morita
742;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647383;6;Roberto Santos;Fábio Morita
743;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647384;6;Roberto Santos;Fábio Morita
744;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647385;6;Roberto Santos;Fábio Morita
745;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647386;6;Roberto Santos;Fábio Morita
746;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647387;6;Roberto Santos;Fábio Morita
747;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647388;6;Roberto Santos;Fábio Morita
748;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647389;6;Roberto Santos;Fábio Morita
749;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647390;6;Roberto Santos;Fábio Morita
750;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647391;6;Roberto Santos;Fábio Morita
751;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647392;6;Roberto Santos;Fábio Morita
752;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647393;6;Roberto Santos;Fábio Morita
753;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647394;6;Roberto Santos;Fábio Morita
754;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647395;6;Roberto Santos;Fábio Morita
755;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647396;6;Roberto Santos;Fábio Morita
756;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647397;6;Roberto Santos;Fábio Morita
757;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647398;6;Roberto Santos;Fábio Morita
758;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647399;6;Roberto Santos;Fábio Morita
759;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647400;6;Roberto Santos;Fábio Morita
760;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647401;6;Roberto Santos;Fábio Morita
761;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647402;6;Roberto Santos;Fábio Morita
762;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647403;6;Roberto Santos;Fábio Morita
763;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647404;6;Roberto Santos;Fábio Morita
764;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647405;6;Roberto Santos;Fábio Morita
765;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647406;6;Roberto Santos;Fábio Morita
766;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647407;6;Roberto Santos;Fábio Morita
767;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647408;6;Roberto Santos;Fábio Morita
768;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647409;6;Roberto Santos;Fábio Morita
769;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647410;6;Roberto Santos;Fábio Morita
770;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647411;6;Roberto Santos;Fábio Morita
771;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647412;6;Roberto Santos;Fábio Morita
772;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647413;6;Roberto Santos;Fábio Morita
773;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647414;6;Roberto Santos;Fábio Morita
774;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647415;6;Roberto Santos;Fábio Morita
775;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647416;6;Roberto Santos;Fábio Morita
776;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647417;6;Roberto Santos;Fábio Morita
777;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647418;6;Roberto Santos;Fábio Morita
778;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647419;6;Roberto Santos;Fábio Morita
779;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647420;6;Roberto Santos;Fábio Morita
780;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647421;6;Roberto Santos;Fábio Morita
781;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647422;6;Roberto Santos;Fábio Morita
782;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647423;6;Roberto Santos;Fábio Morita
783;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647424;6;Roberto Santos;Fábio Morita
784;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647425;6;Roberto Santos;Fábio Morita
785;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647426;6;Roberto Santos;Fábio Morita
786;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647427;6;Roberto Santos;Fábio Morita
787;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647428;6;Roberto Santos;Fábio Morita
788;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647429;6;Roberto Santos;Fábio Morita
789;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647430;6;Roberto Santos;Fábio Morita
790;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647431;6;Roberto Santos;Fábio Morita
791;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647432;6;Roberto Santos;Fábio Morita
792;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647433;6;Roberto Santos;Fábio Morita
793;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647434;6;Roberto Santos;Fábio Morita
794;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647435;6;Roberto Santos;Fábio Morita
795;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647436;6;Roberto Santos;Fábio Morita
796;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647437;6;Roberto Santos;Fábio Morita
797;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647438;6;Roberto Santos;Fábio Morita
798;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647439;6;Roberto Santos;Fábio Morita
799;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647440;6;Roberto Santos;Fábio Morita
800;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647441;6;Roberto Santos;Fábio Morita
801;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647442;6;Roberto Santos;Fábio Morita
802;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647443;6;Roberto Santos;Fábio Morita
803;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647444;6;Roberto Santos;Fábio Morita
804;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647445;6;Roberto Santos;Fábio Morita
805;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647446;6;Roberto Santos;Fábio Morita
806;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647447;6;Roberto Santos;Fábio Morita
807;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647448;6;Roberto Santos;Fábio Morita
808;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647449;6;Roberto Santos;Fábio Morita
809;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647450;6;Roberto Santos;Fábio Morita
810;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647451;6;Roberto Santos;Fábio Morita
811;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647452;6;Roberto Santos;Fábio Morita
812;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647453;6;Roberto Santos;Fábio Morita
813;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647454;6;Roberto Santos;Fábio Morita
814;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647455;6;Roberto Santos;Fábio Morita
815;Temas pontuais e alinhamento gerais;1;3;4;Apresentação da nova diretora-executiva: Vera Valente;teste;2020-09-21T00:00:00Z;2020-01-21T00:00:00Z;2020-08-21T00:00:00Z;P0647456;6;Roberto Santos;Fábio Morita
